P.x,P.y,P.z,V.x,V.y,V.z,V.Escalar,veiculo,tempo
-88.05524444580078,113.03275299072266,0.14808811247348785,0.015707483515143394,6.725800514221191,-0.08652177453041077,6.726375346321696,122,5
-88.04164123535156,119.37315368652344,0.0731566995382309,-0.027327779680490494,5.915271282196045,-0.06211558356881142,5.9156605290734525,122,6
-88.32395935058594,125.00469207763672,0.04385437071323395,-1.0715972185134888,5.724646091461182,-0.008538217283785343,5.824085024479126,122,7
-91.5885238647461,131.30416870117188,0.007611503358930349,-6.610472202301025,4.194544792175293,-0.025187991559505463,7.828996307693486,122,8
-99.22444152832031,132.7163848876953,-0.0077084731310606,-7.9386444091796875,0.17598959803581238,-0.00023212432279251516,7.940594905162863,122,9
-107.17829132080078,132.89610290527344,-0.0076236724853515625,-7.926315784454346,0.1780044287443161,-2.317428425158141e-06,7.928314290664067,122,10
-115.1219482421875,133.0724334716797,-0.007647247053682804,-7.927288055419922,0.16381706297397614,-1.5163420812314143e-06,7.928980510994279,122,11
-123.06739807128906,133.05511474609375,-0.007633933797478676,-7.924368858337402,-0.2651667594909668,7.362365522567416e-06,7.9288041477502,122,12
-130.79470825195312,131.47825622558594,-0.007467422168701887,-7.1990966796875,-3.284691333770752,-5.990982026560232e-05,7.913039249569374,122,13
-137.37635803222656,127.12967681884766,-0.007513809017837048,-5.528959274291992,-5.663383483886719,-8.668899681651965e-06,7.9147522476964145,122,14
-141.96994018554688,120.70275115966797,-0.007542266510426998,-3.458120107650757,-7.12470817565918,-0.00010663032298907638,7.919599818085082,122,15
64.26287078857422,-7.414976596832275,0.4353000521659851,0.0,0.0,-0.4899999797344208,0.4899999797344208,123,0
63.91092300415039,-7.423905372619629,0.0059020803309977055,-2.470762252807617,-0.06525752693414688,-0.0014118957333266735,2.4716242934900308,123,1
59.43785858154297,-7.537367820739746,0.0038709258660674095,-5.8161821365356445,-0.15552960336208344,-0.0003035449772141874,5.818261269057781,123,2
53.81545639038086,-7.654480457305908,0.0018790244357660413,-3.3126306533813477,-0.05970991030335426,0.00040347097092308104,3.3131687674941936,123,3
49.01436996459961,-7.740878105163574,0.003822173923254013,-5.989833354949951,-0.09749218821525574,-0.0001372432743664831,5.990626708923675,123,4
42.47785186767578,-7.845639705657959,0.0017349815461784601,-4.116722106933594,-0.06505832821130753,-7.133483450161293e-05,4.117236147814949,123,5
38.817527770996094,-7.915207862854004,0.003947467543184757,-4.187431335449219,-0.088987335562706,-3.2329558052879293e-06,4.188376766123485,123,6
33.52704620361328,-8.056464195251465,0.00415536854416132,-6.697386741638184,-0.22769206762313843,-2.365112231927924e-05,6.701256064745534,123,7
27.879465103149414,-8.386940956115723,0.002785377437248826,-4.013418674468994,-0.7583178281784058,0.0005324268131516874,4.084430886743951,123,8
22.84822654724121,-9.73335075378418,0.002976989606395364,-4.4787116050720215,-2.65541410446167,0.0006029319483786821,5.206734300029886,123,9
17.66917610168457,-14.047674179077148,0.0037895774003118277,-5.8979692459106445,-5.637885093688965,0.0004684352898038924,8.159153741337372,123,10
11.629414558410645,-19.297836303710938,0.00376720423810184,-6.773608207702637,-4.268171310424805,-6.264686089707538e-05,8.00618851205207,123,11
7.229158878326416,-21.550683975219727,0.002191257430240512,-0.9425325393676758,-0.2580116093158722,0.00025622366229072213,0.9772091096378557,123,12
